,publishedAt,title,tags,categoryId,liveBroadcastContent,defaultLanguage,defaultAudioLanguage,duration,definition,caption,licensedContent,contentRating,projection,viewCount,likeCount,favoriteCount,commentCount
3820,2016-04-11T16:30:00Z,مركز اعتقال اللاجئين القادمين إلى اليونان,"['syrian refugees', 'lesvos island', 'lesbos island', 'Turkey-EU deal', 'detention camp', 'تركيا', 'الاتفاق التركي الأوروبي', 'اللاجئين', 'جزيرة لسبوس', 'اليونان', 'اللاجئون السوريون', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M24S,hd,false,True,{},rectangular,2203,40,0,1
3821,2016-04-11T12:29:58Z,البحث عن مدافن لأموات اللاجئين,"['سوريا', 'لبنان', 'لاجئون سوريون', 'أموات', 'معاناة', 'اللجوء السوري', 'Syria', 'Lebanon', 'Syrian refugees', 'Dead people', 'Struggle', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M7S,hd,false,True,{},rectangular,1143,35,0,2
3822,2016-04-11T11:29:22Z,بعوض لبنان,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'بيروت', 'لبنان', 'بعوض', 'برغش', 'أزمة نفايات', 'كمامات', 'مبيدات', 'صيدا', 'جنوب لبنان', 'أمراض', 'وزير البيئة', 'محمد المشنوق', 'beirut', 'lebanon', 'saida', 'south of lebanon', 'gargbage plan']",25,none,ar,ar,PT1M14S,hd,false,True,{},rectangular,1433,42,0,3
3823,2016-04-11T09:45:03Z,مصر تتخلى عن جزيرتين لصالح السعودية,"['salman', 'king salman', 'saudi arabia', 'israel', 'tiran', 'sanafir', 'egypt', 'saudi', 'السعودية', 'مصر', 'صنافير', 'تيران', 'جزر', 'جزيرتي صنافير وتيران', 'إسرائيل', 'السيادة المصرية', 'السيسي', 'الملك سلمان', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M12S,hd,false,True,{},rectangular,23284,383,0,91
3824,2016-04-11T09:31:55Z,غرفة في الفضاء,"['صاروخ', 'فالكون9', 'غرفة', 'غرفة في الفضاء', 'تتمدد', 'مرنة', 'الهواء', 'هبوط', 'هبوط ناجح', 'الأرض', 'spacex', 'faclon9', 'flight', 'mission', 'landing', 'launch', 'nasa', 'room in space', 'rocket', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT54S,hd,false,True,{},rectangular,885,33,0,1
3825,2016-04-10T13:32:36Z,مهندس بغزة يصنع طابعة ثلاثية الأبعاد,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'Gaza', 'Gaza strip', '3D printer', 'Innovation', 'Israel', 'Gaza seige', 'غزة', 'تصميم', 'طابعة ثلاثية الأبعاد', 'اختراع', 'ابتكار', 'إسرائيل', 'الحصار على غزة']",25,none,ar,ar,PT1M12S,hd,false,True,{},rectangular,3786,133,0,5
3826,2016-04-10T11:05:53Z,أم تسمع نبضات قلب ابنها المتوفى,"['Mother', 'Hears', ""Son's Heart"", 'Beating', 'First Time', 'أم', 'تسمع', 'نبضات', 'إبنها', 'أول مرة', 'أمريكا', 'قلب', 'توفي', 'ليزا', 'دموع', 'تيري', 'فرحة', 'اشتياق', 'موت', 'حياة', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M10S,hd,false,True,{},rectangular,11051,101,0,1
3827,2016-04-10T10:24:21Z,روبوتات.. صنع إيراني,"['إيران', 'طهران', 'روبوت', 'كرة قدم', 'نساء', 'بطولة العالم', 'تكنولوجيا', 'technology', 'women', 'women rights', 'iran', 'tehran', 'robot', 'soccer', 'football', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M24S,hd,false,True,{},rectangular,9781,245,0,31
3828,2016-04-09T15:30:00Z,فندق عريق يتحدى الصعاب,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'لبنان', 'البقاع', 'سياحة', 'فنادق', 'أزمة مادية', 'الأزمة السورية', 'العالم الغربي', 'فندق بالميرا', 'PALMYRA HOTEL', 'tourism', 'financial crisis', 'lebanon', 'bekaa', 'syrian war']",25,none,ar,ar,PT1M29S,hd,false,True,{},rectangular,2769,86,0,6
3829,2016-04-08T17:30:01Z,"لماذا سُميَ ""اللوبي"" هكذا؟","['اللوبي', 'أيباك', 'AIPAC', 'جماعات', 'جماعة', 'ضغط', 'أموال', 'سياسية', 'البرلمان', 'تشريعات', 'رواق', 'إعلام', 'lobby', 'politics', 'parlaiment', 'media']",25,none,ar,ar,PT1M19S,hd,true,True,{},rectangular,174165,5127,0,231
3830,2016-04-08T12:00:02Z,أزمة سوق الأدوية,"['Egypt', 'Medicine', 'Pharmacy', 'Dollar', 'Egyptian pound', 'مصر', 'نقص', 'الأدوية', 'ارتفاع الدولار', 'الجنيه المصري', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT57S,hd,false,True,{},rectangular,1734,29,0,1
3831,2016-04-07T18:00:00Z,السليط الإخباري - الحلقة 19- جديد نجوى كرم,"['نيكولاس خوري', 'السليط الإخباري', 'NICKOLAS KHOURY', 'نجوى كرم', 'NAJWA KARAM', 'المرأة', 'حقوق المرأة', 'WOMEN', 'أدوات التنظيف', 'ست البيت', 'محمود عباس', 'MAHMOUD ABBAS', 'موشيل ياهو', 'أغاني عبرية', 'فلسطين', 'PALESTINE', 'HEBRO SONG', 'الاحتلال الاسرائيلي', 'سكين المقاومة', 'مدارس فلسطين', 'طلاب فلسطين', 'بلجيكا', 'BRUSSELS', 'الإرهاب', 'دهس إمرأة مسلمة في بلجيكا', 'خطاب الكراهية']",25,none,ar,ar,PT4M17S,hd,false,True,{},rectangular,493879,10199,0,437
3832,2016-04-07T12:25:10Z,طلبة مغاربة بالسجن,"['تطوان', 'المغرب', 'طلبة', 'كلية العلون بتطوان', 'احتجاج', 'النقطة الاقصائية', 'الدورة التكيلية', 'الامتحانات', 'الجامعة', 'إدارة الجامعة', 'الرفض', 'الأمن', 'اعتقال', 'طلاب', 'المحكمة', 'السجن', 'أشهر', 'سنة', 'طلبة كلية علوم تطوان.', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M3S,hd,false,True,{},rectangular,1724,40,0,1
3833,2016-04-07T11:16:19Z,واتساب..أكثر أماناً؟,"['واتساب', 'تشفير', 'تطبيق', 'تكنولوجيا', 'رسائل', 'فيديوهات', 'إنترنيت', 'مستخدمين', 'whataapp', 'application', 'internet', 'social media', 'users', 'safety', 'hacking', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT59S,hd,false,True,{},rectangular,2562,56,0,1
3834,2016-04-07T09:06:37Z,المرأة اليمنية أولى ضحايا الحرب,"['Yemen', 'Yemen Conflict', 'Women', 'Human Rights', 'Saudi Arabia', 'Saudi Coaltion', 'اليمن', 'الصراع في اليمن', 'نساء', 'حقوق الإنسان', 'السعودية', 'عاصفة الحزم', 'عودة الأمل', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT47S,hd,false,True,{},rectangular,1735,33,0,5
3835,2016-04-06T18:00:02Z,"""أفغان ستار"" برنامج مسابقات غنائية في أفغانستان","['afghan star', 'american idol', 'Afghanistan', 'singing contest', 'أفغان ستار', 'آريانا سعيد', 'أمريكان أيدول', 'مسابقة غنائية في أفغانستان', 'فرخندة ورخشانا', 'رجم بالحجارة', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M38S,hd,false,True,{},rectangular,10159,134,0,20
3836,2016-04-06T14:21:46Z,الكون.. بعدسات رواد الفضاء,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'ناسا', 'الولايات المتحدة', 'التصوير الفوتوغرافي', 'رواد فضاء', 'الكون', 'صور', 'فن', 'Nasa', 'photography', 'astronauts', 'planet earth', 'art', 'camera', 'lens', 'batteries']",25,none,ar,ar,PT45S,hd,false,True,{},rectangular,973,40,0,0
3837,2016-04-06T14:09:48Z,نشرة أخبار بإيقاع الراب في موريتانيا,"['موريتانيا', 'نواكشوط', 'إعلام', 'أخبار', 'راب', 'موسيقى', 'شباب', 'نشرة أخبار', 'فنانون', 'اللغات', 'الفرنسية', 'العربية', 'الحسانية', 'المغرب', 'إيقاع', 'إيقاع الراب', 'Musique', 'Rap', 'Jeunesse', 'Actualités', 'Médias', 'Artistes', 'Français', 'Arabe', 'Rythme', 'tempo', 'Mauritanie', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M1S,hd,false,True,{},rectangular,42647,491,0,26
3838,2016-04-06T12:30:57Z,مظاهرات أثناء تشييع شاب في البحرين,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'البحرين', 'مقتل شاب', 'السلطات البحرينية', 'الفورمولا 1', 'دهس', 'اعتقال', 'bahrain', 'teenager', 'deathm formula1', 'bahrain police']",25,none,ar,ar,PT55S,hd,false,True,{},rectangular,2185,33,0,7
3839,2016-04-06T10:28:59Z,فريق إسرائيلي لكرة الطائرة في قطر,"['قطر', 'كرة الطائرة الشاطئية', 'إسرائيل', 'العدو الإسرائيلي', 'التطبيع', 'لا للتطبيع', 'Qatar', 'Beach Volleyball', 'Israel', 'Israeli settlers', 'Normalization', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M1S,hd,false,True,{},rectangular,9385,131,0,24
3840,2016-04-06T09:22:58Z,أعمال فنية في عمق المحيط الأطلسي,"['المحيط الأطلسي', 'فلوريدا', 'محمية مائية', 'معرض فني', 'تصوير فوتوغرافي', 'سفينة فاندربرغ', 'Atlantic ocean', 'reef', 'florida keys', 'photography', 'art gallery', 'vanderburgh ship', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M1S,hd,false,True,{},rectangular,2477,25,0,1
3841,2016-04-05T13:34:39Z,تقرير إيطالي عن الإخفاء القسري في مصر,"['مصر', 'إيطاليا', 'إختفاءات قصرية', 'طالب إيطالي', 'جوليو ريجيني، الأمن المصري', 'قتل', 'تعذيب', 'Italy', 'egypt', 'killing', 'prison', 'juio regini', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT48S,hd,false,True,{},rectangular,1222,45,0,1
3842,2016-04-04T18:30:00Z,معنا معنى - خوصة,"['maana maana', 'لغات مختلفة', 'لغات الوطن العربي', 'Palestine', 'knife', 'arab world culture', 'خوصة', 'سكين', 'موس', 'فلسطين', 'كلمات', 'معنا معنى', 'لهجات', 'عادات وتقاليد', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M27S,hd,false,True,{},rectangular,10787,183,0,25
3843,2016-04-04T15:30:00Z,لماذا تتصارع أرمينيا وأذربيجان على إقليم ناغورني قرة باغ؟,"['Nagorno', 'Karabakh', 'Azerabijan', 'Armenia', 'Russia', 'Turkey', 'Soviet', 'Union', 'ناغورني', 'ناغورنو', 'كاراباخ', 'أذربيجان', 'أذري', 'أرمن', 'أرمينيا', 'روسيا', 'تركيا', 'حرب', 'اشتباكات', 'سوفيتي', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'ارمينيا واذربيجان', 'الحرب بين ارمينيا وأذربيجان', 'اذربيجان الان مباشر', 'اذربيجان وارمينيا', 'تركيا وأرمينيا', 'nagorno-karabakh conflict', 'nagorno-karabakh', 'azerbaijan']",25,none,ar,ar,PT1M1S,hd,true,True,{},rectangular,584125,5376,0,765
3844,2016-04-04T13:32:22Z,فضيحة تسريب وثائق للمتهربين من الضرائب,"['Panama', 'PanamaPapers', 'Leaks', 'Tax evasion', 'Money laundry', 'Poltics', 'Messi', 'بنما', 'وثائق بنما', 'فضيحة عالمية', 'تهرب ضريبي', 'غسيل أموال', 'سياسة', 'ميسي', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M21S,hd,false,True,{},rectangular,5089,108,0,3
3845,2016-04-04T13:27:18Z,لأول مرة في العالم.. أولمبياد لذوي الأطراف الصناعية,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'أولمبياد', 'ذوي الاحتياجات الخاصة', 'أطراف اصطناعية', 'آلات', 'تطوير', 'زيوريخ', 'سويسرا', 'سايبورغ', 'cyborg Olympics، special needs', 'prosthetics', 'running', 'machines', 'sports']",25,none,ar,ar,PT1M10S,hd,false,True,{},rectangular,1015,21,0,0
3846,2016-04-04T08:48:50Z,محاكاة صينية للموت,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'China', 'weird experiences', 'Death', 'cermation', 'rebirth', 'Shanghai', 'الصين', 'تجارب غريبة', 'الموت', 'الولادة', 'الحرق', 'شنغاهاي']",25,none,ar,ar,PT42S,hd,false,True,{},rectangular,2641,47,0,1
3847,2016-04-03T13:13:48Z,حملة مطالبة بفك حصار غزة,"['Gaza', 'Gaza seige', 'Israel', 'Hamas', 'Egypt', 'Rafah', 'Hashtags', 'Break Gaza Seige', 'غزة', 'حصار', 'غزة إسرائيل', 'حماس', 'مصر', 'معبر رفح', 'حملة إلكترونية', 'بكفي حصار', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M42S,hd,false,True,{},rectangular,1778,67,0,1
3848,2016-04-03T12:57:22Z,كاريكاتير يثير غضباً في لبنان,"['لبنان', 'بيروت', 'جريدة الشرق الأوسط', 'صحف', 'صحافة', 'حرية تعبير', 'حرية الصحافة', 'رسم', 'كاريكاتير', 'أعمال شغب', 'تخريب', 'beirut', 'lebanon', 'youth', 'caricature', 'animation', 'freedom of speech', 'journalism', 'lebanese flag', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M28S,hd,false,True,{},rectangular,2816,53,0,5
3849,2016-04-03T12:15:46Z,منظمات الاتجار بالبشر في لبنان,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'لبنان', 'دعارة، سوريات', 'نساء', 'تعذيب', 'ضرب', 'تشويه', 'استغلال', 'استغلال جنسي', 'اجهاض', 'حمل']",25,none,ar,ar,PT40S,hd,false,True,{},rectangular,4310,56,0,4
3850,2016-04-03T07:00:02Z,غرفة تحت الماء بين أسماك القرش,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'موسيقى', 'أسماك قرش', 'فرنسا', 'باريس', 'تحت الماء', 'الحياة المائية', 'مسابقة', 'جائزة', 'الحياة البحرية', 'غطس', 'AIRbnb', 'underwater', 'sharks', 'competetion', 'prize']",25,none,ar,ar,PT1M7S,hd,false,True,{},rectangular,4168,49,0,3
3851,2016-04-02T16:30:01Z,العزوبية في الصين,"['العزوبية في الصين', 'سياسة الطفل الواحد', 'التوازن بين الجنسين', 'دورات التعارف على فتيات', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M37S,hd,false,True,{},rectangular,8479,215,0,16
3852,2016-04-02T09:30:00Z,الشعاب المرجانية مهددة,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'Reef', 'Great Barrier Reef', 'Ecosystem', 'Diving', 'Northern coast', 'Australia', 'الشعاب المرجانية', 'الحياة المائية', 'الغطس', 'الساحل الشمالي', 'أستراليا', 'بيئة بحرية']",25,none,ar,ar,PT1M17S,hd,false,True,{},rectangular,2440,51,0,2
3853,2016-04-01T16:30:00Z,ما هي الفدرالية؟,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'الفدرالية', 'كونفدرالية', 'نظام حكم', 'الاتحاد الأوروبي', 'الولايات المتحدة', 'الأكراد', 'العراق', 'روسيا', 'الملكية الدستورية', 'القوانين', 'الأقاليم', 'الولايات', 'Federalism', 'confederation', 'the rule', 'the European Union', 'the United States regime', 'the Kurds', 'Iraq', 'Russia', 'constitutional monarchy', 'laws', 'territories', 'US']",25,none,ar,ar,PT1M38S,hd,true,True,{},rectangular,307929,7773,0,355
3854,2016-03-31T17:30:00Z,السليط الإخباري - الحلقة الثامنة عشرة,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'نيكولاس خوري', 'السليط الإخباري', 'اللاجئون', 'اللاجئين السوريين', 'قصف عشوائي', 'اعتقالات وتعذيب', 'جاكي شان', 'فاندام', 'van damme', 'jackie chan', 'قد التحدي', 'إغلاق الحدود بوجه اللاجئين', 'حرق خيم اللاجئين في أوروبا', 'البطالة والأزمة', 'justin bieber', 'nickolas khoury']",25,none,ar,ar,PT4M1S,hd,true,True,{},rectangular,170824,5180,0,145
3855,2016-03-31T15:00:03Z,أوركسترا ألمانية في الأردن لدعم اللاجئين,"['سوريا', 'لاجئون', 'سوريون', 'تبادل ثقافات', 'ألمانيا', 'أوركسترا', 'موسيقى', 'لغات', 'Syria', 'Syrian Refugess', 'Cultural exchange', 'Germany', 'Orchestra', 'Music', 'Languages', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M10S,hd,false,True,{},rectangular,797,20,0,1
3856,2016-03-31T13:56:17Z,وزيرة فرنسية تهاجم موضة ملابس الحجاب,"['women rights', 'france', 'freedom', 'women', 'Hijab', 'abaya', 'french minister', 'd&g', 'h&m', 'gucci', 'وزيرة حقوق المرأة', 'فرنسا', 'لورانس روسينيول', 'الماركات العالمية', 'النساء', 'حقوق النساء', 'الحرية', 'الحجاب', 'ملابس المحجبات', 'دولتشي آند غابانا', 'اتش أند ام']",25,none,ar,ar,PT1M20S,hd,false,True,{},rectangular,12728,323,0,64
3857,2016-03-31T09:12:49Z,حفلات التخرج في العراق,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'Iraqi universities', 'Iraqa', 'Nahrain', 'Mansoura', 'Baghdad', 'Themes', 'Parties', 'Gradution', 'الجامعات العراقية', 'العراق', 'بغداد', 'حفلات تنكرية', 'فلكلور', 'حناء', 'تخرج', 'تخريج', 'احتفالات الخريجين', 'طلاب العراق يحتفلون', 'جامعة بغداد', 'جامعة النهرين', 'كلية المنصور الاهلية', 'الجامعة التكنلوجية']",25,none,ar,ar,PT49S,hd,false,True,{},rectangular,2503,56,0,2
3858,2016-03-30T14:41:04Z,روبوت مايكروسوفت يخرج عن السيطرة,"['The development of artificial intelligence', 'robot', 'robot out of control', 'Microsoft', 'Android', 'Tai', 'TWITTER', 'TWEET', 'تطوير الذكاء الاصطناعي', 'روبوت', 'روبوت خارج عن السيطرة', 'مايكروسوفت', 'الروبوت تاي', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M10S,hd,false,True,{},rectangular,5276,156,0,7
3859,2016-03-30T14:02:06Z,ما هو أصل بخور العود؟,"['Oud Elkinam', 'the use of the oud in the Gulf', 'oud', 'scent from the heaven', 'oud scent', 'qatar', 'ksa', 'kuwait', 'india', 'بخور العود', 'عود الكينام', 'استخدام العود في الخليج', 'فيلم دخان الذهب', 'أسعار بخور العود', 'الدول المنتجة للعود', 'العود الكمبودي', 'العود الهندي’ عود كمبودي', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT38S,hd,false,True,{},rectangular,74697,433,0,17
3860,2016-03-30T13:27:55Z,مسيرة بالجزائر للمطالبة بعقود عمل دائمة,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'Algeria', 'Algerian teachers', 'school teachers', 'protest', 'Jobs', 'الجزائر', 'العاصمة', 'أساتذة متعاقدين', 'التربية والتعليم', 'بن غبريت', 'أمان وظيفي']",25,none,ar,ar,PT34S,hd,false,True,{},rectangular,1323,25,0,1
3861,2016-03-30T11:17:11Z,أهالي غزة يعانون نقص وتلوث المياه,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'غزة', 'قطاع غزة', 'حصار غزة', 'مصر', 'إسرائيل', 'معبر رفح', 'تلوث المياه', 'شحّ المياه', 'GAZA', 'EGYPT', 'ISREAL', 'RAFAH', 'WATER', 'Environment', 'بيئة', 'تلوث']",25,none,ar,ar,PT43S,hd,false,True,{},rectangular,1409,48,0,4
3862,2016-03-30T10:29:22Z,طائرة مصرية مختطفة,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'Egyptian plane hijacked', 'Sayf al-Din Mustafa', 'Alexandria', 'Egypt', 'Cairo', 'passengers', 'Cyprd', 'Larnaca', 'the kidnapping', 'the kidnapper', 'terrorism', 'explosive belt', 'طائرة مصرية مخطوفة', 'سيف الدين مصطفى', 'الاسكندرية', 'مصر', 'القاهرة', 'ركاب', 'قبرض', 'لارنكا', 'خطف', 'الخاطف', 'إرهاب', 'حزام ناسف', 'من الحب ما خطف']",25,none,ar,ar,PT1M6S,hd,false,True,{},rectangular,3914,114,0,2
3863,2016-03-30T10:27:51Z,سجناء يصنعون حقائب اليد,"['مكسيك، سجن', 'سجناء', 'رسم', 'فن', 'رسام وشم', 'ألوان', 'موهبة', 'جزادين جلدية', 'بيع', 'شراء', 'TATTOO ARTIST', 'PRISONER', 'WORKERS', 'INMATES', 'ART PRISON', 'MEXICO', 'PRISON', 'TALENT', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M6S,hd,false,True,{},rectangular,1820,49,0,0
3864,2016-03-30T10:22:55Z,بخور العود في السوق السوداء,"['oud', 'scent from the heaven', 'oud scent', 'mafia', 'black market', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'مافيا', 'تجارة', 'العود', 'بخور', 'مقتل', 'حراس', 'شجر', 'سوق', 'السوداء', 'بالسوق', 'عبد الصمد القرشي', 'العربية للعود', 'عطور الجزيرة', 'سيد جونيد', 'اجمل للعطور']",25,none,ar,ar,PT1M35S,hd,false,True,{},rectangular,8788,82,0,2
3865,2016-03-29T12:53:27Z,سوري يلتقي عائلته بعد فراق 5 سنوات,"['Syria', 'Germany', 'Refugees', 'ألمانيا', 'سوريا', 'أنس الأيوبي', 'اللاجئون', 'اللاجئون السوريون', 'لجوء', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT32S,hd,false,True,{},rectangular,64289,493,0,10
3866,2016-03-29T11:02:44Z,رسائل المقاومة على جدران القدس المحتلة,"['ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'فلسطين المحتلة', 'إسرائيل', 'القدس', 'مقاومة', 'شعب', 'انتفاضة', 'الهبة الشعبية', 'طعن', 'انتفاضة السكاكين', 'Palestine', 'politics', 'hamas', 'israel', 'palestenian revolution', 'graffiti', 'messages']",25,none,ar,ar,PT49S,hd,false,True,{},rectangular,962,39,0,1
3867,2016-03-28T17:00:01Z,معنا معنى - فيسع,"['ويوزع', 'معنا معنى', 'اليمن', 'المغرب', 'تونس', 'ليبيا', 'الجزائر', 'بسرعة', 'خِف رجلك', 'Aj+عربي', 'quikly', 'feesa3', 'yemen', 'tunis', 'lybia', 'algeria', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس']",25,none,ar,ar,PT1M14S,hd,false,True,{},rectangular,13087,240,0,71
3868,2016-03-28T11:40:19Z,النظام السوري يستعيد مدينة تَدمُر من تنظيم الدولة,"['Palmyra', 'Syria', 'ISIS', 'تنظيم الدولة', 'النظام السوري', 'حزب الله', 'الطيران الروسي', 'تدمر', 'روسيا', 'ajplus arabi', 'aljazeera', 'ajplus Arabic', 'aj+ arabi', 'قناة الجزيرة', 'aj+ عربي', 'الجزيرة بلس', 'اثار تدمر', 'تفجير مدينة تدمر', 'الارهاب']",25,none,ar,ar,PT53S,hd,false,True,{},rectangular,1515,43,0,3
